Transitioning to state INITIALIZE
Transitioning to state 12V_REG_ENABLE
Transitioning to state DELAY [500]
Transitioning to state ELECTROMETER_ENABLE
Transitioning to state DELAY [3000]
124984, 3, 38868, 292182, 570, 512.600, 368, 0.647
125096, 4, 38993, 292205, 570, 512.640, 413, 0.726
125044, 5, 39118, 292198, 570, 512.628, 394, 0.692
125108, 6, 39243, 292188, 570, 512.611, 406, 0.714
125040, 7, 39369, 291675, 569, 512.610, 381, 0.671
125072, 0, 39494, 292188, 570, 512.610, 382, 0.671
125048, 1, 39619, 292158, 570, 512.558, 360, 0.633
125072, 2, 39744, 292200, 570, 512.632, 405, 0.712
125028, 3, 39869, 291689, 569, 512.635, 394, 0.694
125076, 4, 39994, 291686, 569, 512.629, 404, 0.711
125036, 5, 40119, 291695, 569, 512.645, 406, 0.715
125148, 6, 40244, 292697, 571, 512.604, 384, 0.674
125048, 7, 40370, 292713, 571, 512.632, 403, 0.707
125032, 0, 40495, 292185, 570, 512.605, 395, 0.694
125064, 1, 40620, 291650, 569, 512.566, 356, 0.627
125100, 2, 40744, 292187, 570, 512.609, 383, 0.673
125040, 3, 40869, 292173, 570, 512.584, 377, 0.663
125088, 4, 40994, 292708, 571, 512.623, 397, 0.696
125068, 5, 41119, 292702, 571, 512.613, 392, 0.688
124976, 6, 41244, 291690, 569, 512.636, 374, 0.658
125072, 7, 41370, 291682, 569, 512.622, 398, 0.701
125084, 0, 41495, 292713, 571, 512.632, 409, 0.718
125068, 1, 41620, 291651, 569, 512.568, 359, 0.632
125092, 2, 41745, 292712, 571, 512.630, 404, 0.709
125080, 3, 41870, 292178, 570, 512.593, 376, 0.661
124996, 4, 41995, 291670, 569, 512.601, 377, 0.664
125128, 5, 42120, 292716, 571, 512.637, 398, 0.698
125044, 6, 42246, 292175, 570, 512.588, 375, 0.659
125064, 7, 42371, 292190, 570, 512.614, 388, 0.682
125024, 0, 42496, 291686, 569, 512.630, 395, 0.695
125076, 1, 42620, 292163, 570, 512.567, 369, 0.649
125100, 2, 42745, 292728, 571, 512.658, 424, 0.744
125064, 3, 42870, 292694, 571, 512.599, 388, 0.681
125000, 4, 42995, 291693, 569, 512.641, 412, 0.725
125140, 5, 43121, 292205, 570, 512.640, 401, 0.705
125056, 6, 43246, 292194, 570, 512.621, 397, 0.698
125040, 7, 43371, 292719, 571, 512.642, 433, 0.760
125008, 0, 43496, 292167, 570, 512.574, 352, 0.619
125104, 1, 43621, 292662, 571, 512.543, 348, 0.611
125104, 2, 43746, 292207, 570, 512.644, 417, 0.733
125036, 3, 43871, 292180, 570, 512.597, 378, 0.664
125020, 4, 43996, 292193, 570, 512.619, 387, 0.680
125056, 5, 44121, 292198, 570, 512.628, 396, 0.696
125120, 6, 44247, 292193, 570, 512.619, 391, 0.687
125000, 7, 44371, 292214, 570, 512.656, 428, 0.752
125104, 0, 44496, 291690, 569, 512.636, 404, 0.711
125036, 1, 44621, 292166, 570, 512.572, 374, 0.657
125032, 2, 44746, 292215, 570, 512.658, 443, 0.779
125152, 3, 44871, 292188, 570, 512.611, 388, 0.682
124976, 4, 44996, 291701, 569, 512.655, 416, 0.732
125156, 5, 45122, 292217, 570, 512.661, 435, 0.764
125020, 6, 45247, 292703, 571, 512.615, 383, 0.672
125048, 7, 45372, 292191, 570, 512.616, 389, 0.684
125036, 0, 45497, 292197, 570, 512.626, 391, 0.687
125060, 1, 45622, 291633, 569, 512.536, 339, 0.597
125108, 2, 45747, 292209, 570, 512.647, 405, 0.712
125084, 3, 45872, 292697, 571, 512.604, 389, 0.682
125004, 4, 45997, 292207, 570, 512.644, 394, 0.692
125056, 5, 46123, 292720, 571, 512.644, 399, 0.700
125136, 6, 46247, 292187, 570, 512.609, 377, 0.663
125044, 7, 46372, 292198, 570, 512.628, 385, 0.677
125056, 0, 46497, 292716, 571, 512.638, 422, 0.740
125084, 1, 46622, 292154, 570, 512.551, 353, 0.620
125072, 2, 46747, 292720, 571, 512.645, 404, 0.709
125008, 3, 46872, 291666, 569, 512.594, 377, 0.664
125068, 4, 46998, 292198, 570, 512.628, 396, 0.696
125056, 5, 47123, 292193, 570, 512.619, 401, 0.705
125036, 6, 47248, 291677, 569, 512.613, 413, 0.727
125116, 7, 47373, 292184, 570, 512.604, 379, 0.666
125040, 0, 47498, 291691, 569, 512.638, 408, 0.718
125076, 1, 47623, 292152, 570, 512.547, 341, 0.599
125068, 2, 47748, 292214, 570, 512.656, 413, 0.726
125076, 3, 47873, 292698, 571, 512.606, 390, 0.684
125008, 4, 47998, 291709, 569, 512.670, 425, 0.748
125100, 5, 48123, 292211, 570, 512.651, 423, 0.743
125040, 6, 48248, 291666, 569, 512.594, 365, 0.643
125096, 7, 48373, 292720, 571, 512.644, 425, 0.746
125092, 0, 48498, 292209, 570, 512.647, 422, 0.742
124976, 1, 48623, 292165, 570, 512.570, 380, 0.668
125064, 2, 48748, 291696, 569, 512.647, 449, 0.790
125112, 3, 48874, 292211, 570, 512.651, 398, 0.699
125048, 4, 48999, 292217, 570, 512.662, 439, 0.772
125088, 5, 49124, 292719, 571, 512.643, 413, 0.725
125040, 6, 49249, 292188, 570, 512.611, 380, 0.668
125104, 7, 49374, 292679, 571, 512.573, 361, 0.633
125040, 0, 49499, 292196, 570, 512.625, 402, 0.707
125044, 1, 49624, 292674, 571, 512.564, 358, 0.628
125032, 2, 49748, 292197, 570, 512.626, 395, 0.694
125048, 3, 49874, 291663, 569, 512.589, 383, 0.674
125068, 4, 49999, 291711, 569, 512.673, 427, 0.752
125052, 5, 50124, 291704, 569, 512.661, 417, 0.734
125092, 6, 50249, 292690, 571, 512.592, 378, 0.663
125116, 7, 50374, 292216, 570, 512.659, 411, 0.722
125000, 0, 50499, 292192, 570, 512.617, 394, 0.692
125108, 1, 50624, 291643, 569, 512.553, 335, 0.590
125080, 2, 50750, 292203, 570, 512.637, 383, 0.673
125012, 3, 50875, 292186, 570, 512.607, 356, 0.626
125124, 4, 51000, 292703, 571, 512.614, 375, 0.658
125028, 5, 51125, 292200, 570, 512.632, 392, 0.689
125100, 6, 51250, 292201, 570, 512.633, 427, 0.750
124980, 7, 51375, 292169, 570, 512.577, 377, 0.663
125048, 0, 51500, 292188, 570, 512.610, 375, 0.659
125160, 1, 51624, 292660, 571, 512.539, 367, 0.644
124976, 2, 51749, 292186, 570, 512.607, 363, 0.638
125068, 3, 51875, 291662, 569, 512.587, 394, 0.694
125124, 4, 52000, 292721, 571, 512.646, 442, 0.775
125064, 5, 52125, 292707, 571, 512.622, 415, 0.728
125072, 6, 52250, 292705, 571, 512.618, 397, 0.696
Stepper executed 21500 steps over 26888 ms (2/5 duty)
Transitioning to state DELAY [2000]
124992, 7, 52375, 316260, 617, 512.577, 394, 0.640
125092, 0, 52500, 316278, 617, 512.606, 388, 0.630
125072, 1, 52625, 316263, 617, 512.582, 384, 0.623
125060, 2, 52751, 316817, 618, 512.649, 458, 0.742
125012, 3, 52876, 316285, 617, 512.617, 447, 0.726
125036, 4, 53001, 316260, 617, 512.577, 404, 0.656
